diseaseId,diseaseName,drugId,smiles,prefName,targets
MONDO_0007254,breast cancer,CHEMBL3301610,CCN1CCN(Cc2ccc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(C(C)C)c5c4)n3)nc2)CC1,ABEMACICLIB,ENSG00000105810|ENSG00000135446
MONDO_0007254,breast cancer,CHEMBL34259,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,METHOTREXATE,ENSG00000228716
MONDO_0007254,breast cancer,CHEMBL3545252,CC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@@]1(C)C(=O)[C@H](O)C3=C(C)[C@@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c4ccccc4)C[C@@](O)([C@@H](OC(=O)c4ccccc4)[C@H]21)C3(C)C.O.O.O,DOCETAXEL,ENSG00000101162|ENSG00000104833|ENSG00000137267|ENSG00000137285|ENSG00000176014|ENSG00000188229|ENSG00000196230|ENSG00000258947|ENSG00000261456
MONDO_0007254,breast cancer,CHEMBL359744,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1.Cl,DOXORUBICIN HYDROCHLORIDE,ENSG00000131747
MONDO_0007254,breast cancer,CHEMBL3707266,CN(C)C(=O)c1cc2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n1C1CCCC1.O=C(O)CCC(=O)O,RIBOCICLIB SUCCINATE,ENSG00000105810|ENSG00000135446
MONDO_0007254,breast cancer,CHEMBL3989868,Cc1cc(Nc2ncnc3ccc(NC4=NC(C)(C)CO4)cc23)ccc1Oc1ccn2ncnc2c1,TUCATINIB,ENSG00000141736
MONDO_0007254,breast cancer,CHEMBL3989921,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccn4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C.O=C(O)/C=C\C(=O)O,NERATINIB MALEATE,ENSG00000141736|ENSG00000146648|ENSG00000178568
MONDO_0007254,breast cancer,CHEMBL428647,CC(=O)O[C@H]1C(=O)[C@@]2(C)[C@H]([C@H](OC(=O)c3ccccc3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c4ccccc4)c4ccccc4)C(C)=C1C3(C)C)[C@]1(OC(C)=O)CO[C@@H]1C[C@@H]2O,PACLITAXEL,ENSG00000101162|ENSG00000104833|ENSG00000137267|ENSG00000137285|ENSG00000176014|ENSG00000188229|ENSG00000196230|ENSG00000258947|ENSG00000261456
MONDO_0007254,breast cancer,CHEMBL786,CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1.O=C(O)CC(O)(CC(=O)O)C(=O)O,TAMOXIFEN CITRATE,ENSG00000091831
MONDO_0008170,ovarian cancer,CHEMBL1607,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c(CN(C)C)c(O)ccc3nc2-1.Cl,TOPOTECAN HYDROCHLORIDE,ENSG00000184428
MONDO_0008170,ovarian cancer,CHEMBL1637,Cl.Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)c(=O)n1,GEMCITABINE HYDROCHLORIDE,ENSG00000014138|ENSG00000062822|ENSG00000077514|ENSG00000100479|ENSG00000101868|ENSG00000106628|ENSG00000146143|ENSG00000148229|ENSG00000167325|ENSG00000175482|ENSG00000177084|ENSG00000198056
MONDO_0008170,ovarian cancer,CHEMBL359744,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1.Cl,DOXORUBICIN HYDROCHLORIDE,ENSG00000131747
MONDO_0008170,ovarian cancer,CHEMBL3833368,CC1(C)[C@@H]2CC[C@@]1(CS(=O)(=O)O)C(=O)C2.CNCc1ccc(-c2[nH]c3cc(F)cc4c3c2CCNC4=O)cc1,RUCAPARIB CAMSYLATE,ENSG00000041880|ENSG00000129484|ENSG00000143799
MONDO_0008170,ovarian cancer,CHEMBL428647,CC(=O)O[C@H]1C(=O)[C@@]2(C)[C@H]([C@H](OC(=O)c3ccccc3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c4ccccc4)c4ccccc4)C(C)=C1C3(C)C)[C@]1(OC(C)=O)CO[C@@H]1C[C@@H]2O,PACLITAXEL,ENSG00000101162|ENSG00000104833|ENSG00000137267|ENSG00000137285|ENSG00000176014|ENSG00000188229|ENSG00000196230|ENSG00000258947|ENSG00000261456
MONDO_0008170,ovarian cancer,CHEMBL521686,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCN(C(=O)C2CC2)CC1,OLAPARIB,ENSG00000041880|ENSG00000129484|ENSG00000143799
MONDO_0008315,prostate cancer,CHEMBL1082407,CNC(=O)c1ccc(N2C(=S)N(c3ccc(C#N)c(C(F)(F)F)c3)C(=O)C2(C)C)cc1F,ENZALUTAMIDE,ENSG00000169083
MONDO_0008315,prostate cancer,CHEMBL1201748,CO[C@H]1C(=O)[C@]2(C)[C@@H](OC)C[C@H]3OC[C@@]3(OC(C)=O)[C@H]2[C@H](OC(=O)c2ccccc2)[C@]2(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c3ccccc3)C(C)=C1C2(C)C,CABAZITAXEL,ENSG00000101162|ENSG00000104833|ENSG00000137267|ENSG00000137285|ENSG00000176014|ENSG00000188229|ENSG00000196230|ENSG00000258947|ENSG00000261456
MONDO_0008315,prostate cancer,CHEMBL1274,CC1(C)NC(=O)N(c2ccc([N+](=O)[O-])c(C(F)(F)F)c2)C1=O,NILUTAMIDE,ENSG00000169083
MONDO_0008315,prostate cancer,CHEMBL1417019,Cl.Cl.O=C1c2c(O)ccc(O)c2C(=O)c2c(NCCNCCO)ccc(NCCNCCO)c21,MITOXANTRONE HYDROCHLORIDE,ENSG00000131747
MONDO_0008315,prostate cancer,CHEMBL1800159,CONC(=O)Nc1ccc(-c2sc3c(c2CN(C)C)c(=O)n(-c2ccc(OC)nn2)c(=O)n3Cc2c(F)cccc2F)cc1,RELUGOLIX,ENSG00000109163
MONDO_0008315,prostate cancer,CHEMBL271227,CC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@@H]3[C@@H]2CC[C@]2(C)C(c4cccnc4)=CC[C@@H]32)C1,ABIRATERONE ACETATE,ENSG00000148795
MONDO_0008315,prostate cancer,CHEMBL3183409,CNC(=O)c1ccc(N2C(=S)N(c3cnc(C#N)c(C(F)(F)F)c3)C(=O)C23CCC3)cc1F,APALUTAMIDE,ENSG00000169083
MONDO_0008315,prostate cancer,CHEMBL3545252,CC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@@]1(C)C(=O)[C@H](O)C3=C(C)[C@@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c4ccccc4)C[C@@](O)([C@@H](OC(=O)c4ccccc4)[C@H]21)C3(C)C.O.O.O,DOCETAXEL,ENSG00000101162|ENSG00000104833|ENSG00000137267|ENSG00000137285|ENSG00000176014|ENSG00000188229|ENSG00000196230|ENSG00000258947|ENSG00000261456
MONDO_0008315,prostate cancer,CHEMBL4297185,CC(O)c1cc(C(=O)N[C@@H](C)Cn2ccc(-c3ccc(C#N)c(Cl)c3)n2)n[nH]1,DAROLUTAMIDE,ENSG00000169083
MONDO_0008315,prostate cancer,CHEMBL4303669,O.O=P(O)(O)C(O)(Cn1ccnc1)P(=O)(O)O,ZOLEDRONIC ACID,ENSG00000160752
MONDO_0008903,lung cancer,CHEMBL2105741,CC(=O)Nc1cccc(-n2c(=O)n(C3CC3)c(=O)c3c(Nc4ccc(I)cc4F)n(C)c(=O)c(C)c32)c1.C[S+](C)[O-],TRAMETINIB DIMETHYL SULFOXIDE,ENSG00000126934|ENSG00000169032
MONDO_0008903,lung cancer,CHEMBL3244648,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])cc1.[Na+].[Na+],METHOTREXATE SODIUM,ENSG00000228716
MONDO_0008903,lung cancer,CHEMBL44657,COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5CO[C@@H](C)O[C@H]5[C@H](O)[C@H]3O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O,ETOPOSIDE,ENSG00000077097|ENSG00000131747
MONDO_0011719,gastrointestinal stromal tumor,CHEMBL1567,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C.O=C(O)C[C@H](O)C(=O)O,SUNITINIB MALATE,ENSG00000037280|ENSG00000102755|ENSG00000113721|ENSG00000122025|ENSG00000128052|ENSG00000134853|ENSG00000157404|ENSG00000165731|ENSG00000182578
MONDO_0011719,gastrointestinal stromal tumor,CHEMBL4204794,Cn1cc(-c2cc3c(N4CCN(c5ncc([C@@](C)(N)c6ccc(F)cc6)cn5)CC4)ncnn3c2)cn1,AVAPRITINIB,ENSG00000134853|ENSG00000157404
MONDO_0011719,gastrointestinal stromal tumor,CHEMBL4216467,CCn1c(=O)c(-c2cc(NC(=O)Nc3ccccc3)c(F)cc2Br)cc2cnc(NC)cc21,RIPRETINIB,ENSG00000134853|ENSG00000157404
MONDO_0011719,gastrointestinal stromal tumor,CHEMBL535,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C,SUNITINIB,ENSG00000037280|ENSG00000102755|ENSG00000113721|ENSG00000122025|ENSG00000128052|ENSG00000134853|ENSG00000157404|ENSG00000165731|ENSG00000182578
MONDO_0015277,medullary thyroid gland carcinoma,CHEMBL24828,COc1cc2/c(=N/c3ccc(Br)cc3F)nc[nH]c2cc1OCC1CCN(C)CC1,VANDETANIB,ENSG00000037280|ENSG00000044524|ENSG00000065361|ENSG00000070886|ENSG00000080224|ENSG00000101213|ENSG00000102755|ENSG00000106123|ENSG00000116106|ENSG00000120156|ENSG00000128052|ENSG00000133216|ENSG00000135333|ENSG00000141736|ENSG00000142627|ENSG00000145242|ENSG00000146648|ENSG00000146904|ENSG00000154928|ENSG00000165731|ENSG00000178568|ENSG00000182580|ENSG00000183317|ENSG00000196411|ENSG00000197122
MONDO_0015277,medullary thyroid gland carcinoma,CHEMBL4559134,COc1ccc(CN2C3CC2CN(c2ccc(-c4cc(OCC(C)(C)O)cn5ncc(C#N)c45)cn2)C3)cn1,SELPERCATINIB,ENSG00000108091|ENSG00000165731|ENSG00000170759
MONDO_0015277,medullary thyroid gland carcinoma,CHEMBL4582651,CO[C@]1(C(=O)N[C@@H](C)c2ccc(-n3cc(F)cn3)nc2)CC[C@H](c2nc(C)cc(Nc3cc(C)[nH]n3)n2)CC1,PRALSETINIB,ENSG00000108091|ENSG00000165731|ENSG00000170759
MONDO_0015760,T-cell non-Hodgkin lymphoma,CHEMBL1023,C=C(c1ccc(C(=O)O)cc1)c1cc2c(cc1C)C(C)(C)CCC2(C)C,BEXAROTENE,ENSG00000143171|ENSG00000186350|ENSG00000204231
MONDO_0015760,T-cell non-Hodgkin lymphoma,CHEMBL1201746,C#CCC(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,PRALATREXATE,ENSG00000228716
MONDO_0015760,T-cell non-Hodgkin lymphoma,CHEMBL408513,O=C(/C=C/c1cccc(S(=O)(=O)Nc2ccccc2)c1)NO,BELINOSTAT,ENSG00000048052|ENSG00000061273|ENSG00000068024|ENSG00000094631|ENSG00000100429|ENSG00000108840|ENSG00000116478|ENSG00000147099|ENSG00000163517|ENSG00000171720|ENSG00000196591
MONDO_0015760,T-cell non-Hodgkin lymphoma,CHEMBL98,O=C(CCCCCCC(=O)Nc1ccccc1)NO,VORINOSTAT,ENSG00000094631|ENSG00000116478|ENSG00000171720|ENSG00000196591
MONDO_0018906,follicular lymphoma,CHEMBL3545068,COc1c(OCCCN2CCOCC2)ccc2c1N=C(NC(=O)c1cnc(N)nc1)N1CCN=C21.Cl.Cl,COPANLISIB HYDROCHLORIDE,ENSG00000121879|ENSG00000171608
MONDO_0018906,follicular lymphoma,CHEMBL3989869,CC(C)Oc1ccc(-c2nn([C@@H](C)c3oc4ccc(F)cc4c(=O)c3-c3cccc(F)c3)c3ncnc(N)c23)cc1F.Cc1ccc(S(=O)(=O)O)cc1,UMBRALISIB TOSYLATE,ENSG00000097007|ENSG00000171608|ENSG00000213923
MONDO_0018906,follicular lymphoma,CHEMBL4594260,Br.CCN(c1cc(-c2ccc(CN3CCOCC3)cc2)cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1C)C1CCOCC1,TAZEMETOSTAT HYDROBROMIDE,ENSG00000106462
MONDO_0018906,follicular lymphoma,CHEMBL5315125,C[C@H](Nc1ncnc2nc[nH]c12)c1cc2cccc(Cl)c2c(=O)n1-c1ccccc1.O,DUVELISIB MONOHYDRATE,ENSG00000105851|ENSG00000171608
MONDO_0021259,prostate neoplasm,CHEMBL1201748,CO[C@H]1C(=O)[C@]2(C)[C@@H](OC)C[C@H]3OC[C@@]3(OC(C)=O)[C@H]2[C@H](OC(=O)c2ccccc2)[C@]2(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c3ccccc3)C(C)=C1C2(C)C,CABAZITAXEL,ENSG00000101162|ENSG00000104833|ENSG00000137267|ENSG00000137285|ENSG00000176014|ENSG00000188229|ENSG00000196230|ENSG00000258947|ENSG00000261456
MONDO_0021259,prostate neoplasm,CHEMBL4297185,CC(O)c1cc(C(=O)N[C@@H](C)Cn2ccc(-c3ccc(C#N)c(Cl)c3)n2)n[nH]1,DAROLUTAMIDE,ENSG00000169083
